src,dst
15485441,90420314
15485441,28474662
15485441,15481789
15485441,34747631
15485441,62581962
15485441,139162440
15485441,15693493
15485441,22461427
15485441,30364057
15485441,24447643
15485441,15227791
15485441,24942585
15485441,22940219
15485441,7846
15485441,14824849
15485441,16607904
15485441,3829151
15485441,15439395
15485441,259379883
15485441,18208354
15485441,22191432
15485441,24578634
15485441,14208611
15485441,19697415
15485441,73206956
15485441,35664799
15485441,59804598
15485441,26565946
15485441,5380672
15485441,19725644
15485441,4893411
15485441,112508240
15485441,10671602
15485441,107418464
15485441,15447248
15485441,50557241
15485441,288452305
15485441,15224867
15485441,179278975
15485441,972651
15485441,20479813
15485441,16870853
15485441,21362105
15485441,35831704
15485441,18666844
15485441,14497313
15485441,7081402
15485441,41692369
15485441,23375688
15485441,18177126
15485441,24083901
15485441,10228272
15485441,18445879
15485441,18951737
96184837,17771860
96184837,57249277
96184837,14791162
96184837,18462729
96184837,21208444
96184837,50687788
96184837,34947001
96184837,44084633
96184837,18462157
96184837,153474021
96184837,109702885
96184837,24289021
96184837,21401466
96184837,9917552
96184837,27907782
96184837,16890261
96184837,16813989
96184837,16271952
96184837,98942778
96184837,1879831
19720714,96156911
19720714,22721166
19720714,256554165
19720714,22191432
19720714,14208611
19720714,46479217
19720714,119405380
19720714,30855079
19720714,19928703
19720714,25170188
19720714,22412950
19720714,9917652
19720714,14415108
19720714,73206956
19720714,35664799
19720714,24578634
19720714,88263492
19720714,22811404
19720714,138072063
19720714,15873841
19720714,75814130
19720714,16331450
6269452,991221
6269452,1044591
6269452,1046661
283306509,16583672
283306509,21158690
283306509,51162310
283306509,21076522
283306509,18666844
283306509,369586333
283306509,116511302
283306509,16038438
283306509,14589257
283306509,352226153
283306509,20106852
283306509,405323682
283306509,7861312
283306509,62050341
283306509,20747847
283306509,87759396
283306509,19049747
283306509,15913
283306509,351671009
283306509,344334227
283306509,179278975
283306509,373018050
283306509,18125335
46762510,261387085
46762510,67818595
46762510,105895378
46762510,210639349
46762510,307642294
46762510,298757008
46762510,14180231
46762510,384621304
46762510,341840097
46762510,417927586
46762510,105150583
15059471,23672517
15059471,23276219
15059471,19525782
15059471,42563517
15059471,25780026
15059471,14104934
114043408,43849871
114043408,122460120
114043408,14290689
114043408,12611642
114043408,17093617
114043408,15661911
114043408,783214
114043408,20536157
114043408,168760253
114043408,23255992
114043408,229906813
114043408,16607904
114043408,114895627
114043408,24166202
114043408,10228272
114043408,756278
114043408,8039442
114043408,14228488
114043408,12925072
114043408,84121240
114043408,17874544
114043408,48024605
114043408,135741105
114043408,9726632
114043408,6253282
73738774,451493376
73738774,226629405
73738774,287915525
73738774,19705747
73738774,148519842
73738774,55033682
73738774,45333725
73738774,220068522
73738774,172883064
73738774,43003845
73738774,299715516
73738774,31414569
73738774,100318079
21146135,299715516
21146135,247741328
21146135,83155222
21146135,258140947
21146135,41472982
21146135,21272026
21146135,200559228
21146135,102765423
21146135,31414569
21146135,100318079
21146135,102364313
21146135,34270956
21146135,222802532
1468951,1269251
1468951,2217251
1468951,1118781
1468951,1044591
1468951,1478151
1468951,678953
1468951,1117341
1468951,1044771
1468951,1045141
1468951,9952802
1468951,1268821
1468951,6550132
1468951,1047451
1468951,1116721
1468951,991221
1468951,1043241
1468951,5659662
1468951,5516192
1468951,1047961
1468951,1118161
1468951,6745742
1468951,5515802
1468951,1478471
1468951,11726932
1468951,6752812
1468951,13332922
1468951,1046661
5515802,5920812
5515802,6354792
5515802,9566042
5515802,1045141
5515802,9952802
5515802,1116721
5515802,13332922
5515802,1044591
5515802,678953
5515802,1117341
5515802,10009292
5515802,1268821
5515802,7305042
5515802,5516192
5515802,14505838
5515802,6149912
5515802,991221
5515802,1044771
5515802,2681811
5515802,1269251
5515802,6752812
5515802,814153
5515802,1478471
5515802,6089552
5515802,6745742
5515802,1043241
5515802,7715252
5515802,1118781
5515802,1047451
5515802,1046661
417622555,522817585
417622555,15653423
417622555,286012612
417622555,20323999
417622555,47495471
417622555,198876913
417622555,17586739
417622555,341840097
417622555,103661402
417622555,24942585
417622555,45509346
417622555,3096071
417622555,164081884
417622555,319020952
417622555,105150583
417622555,163629705
203827751,28359405
203827751,84111527
203827751,5992502
203827751,79797834
203827751,23483324
203827751,4126501
203827751,195409031
203827751,111615736
203827751,138549366
203827751,14677919
203827751,22558481
203827751,124746917
203827751,83876527
203827751,19230869
203827751,21074641
203827751,57261575
6752812,1478151
6752812,1045141
6752812,5516192
6752812,678953
6752812,6149912
6752812,13332922
6752812,1043241
6752812,991221
6752812,1116721
6752812,7884642
6752812,1044771
6752812,6550132
6752812,1044591
6752812,6745742
6752812,1047451
6752812,1118161
6752812,1269251
6752812,9952802
6752812,4379101
6752812,1118781
6752812,1046661
31443503,128292609
31443503,30364057
31443503,19725644
31443503,17567533
31443503,15859033
31443503,21122950
31443503,22107372
31443503,233336165
31443503,49164309
31443503,33249457
31443503,67976245
31443503,19767193
31443503,21576334
31443503,21581503
31443503,34868965
31443503,118975084
31443503,32372834
31443503,15684633
31443503,24280870
31443503,5845242
31443503,37710752
31443503,30080131
31443503,237845487
31443503,18569484
31443503,38762773
31443503,467171076
31443503,449462207
31443503,11317392
31443503,118902602
31443503,66182591
31443503,17780580
31443503,26858764
31443503,104070525
31443503,14327715
31443503,39582797
31443503,166845078
8088112,196327549
8088112,463952369
8088112,30971165
8088112,270449528
8088112,17116707
8088112,254839786
8088112,40981798
8088112,22462180
8088112,262802533
8088112,74107696
8088112,451250774
8088112,116036694
8088112,57490887
8088112,37270037
8088112,437804658
8088112,226629405
8088112,107830991
8088112,46209291
8088112,56860418
8088112,117674417
8088112,17759158
8088112,220368467
8088112,257236842
8088112,314316607
8088112,31331740
8088112,279787626
8088112,34428380
8088112,88323281
8088112,28465635
8088112,252770012
8088112,400689940
8088112,83032174
8088112,100581193
8088112,231238695
8088112,394263193
8088112,233248636
8088112,461410856
8088112,280935165
8088112,307458983
8088112,204140367
8088112,380580781
8088112,31414569
8088112,203338499
8088112,222261763
8088112,262340283
8088112,187773078
8088112,195475105
8088112,94621855
8088112,43003845
8088112,250178329
8088112,151338729
8088112,153226312
8088112,288485704
8088112,83417972
8088112,430268163
8088112,200559228
8088112,276706356
8088112,276577539
8088112,222411742
8088112,312284236
8088112,14994465
8088112,100318079
8088112,90057908
8088112,39056518
8088112,21362105
8088112,188108667
8088112,83250127
8088112,126391227
8088112,149680650
8088112,225784456
8088112,248108296
8088112,131537442
8088112,189691043
8088112,251261925
8088112,317967511
8088112,160053476
8088112,56511635
8088112,266915191
8088112,224688614
8088112,52325324
8088112,78756744
8088112,54611487
1116721,5066391
1116721,1044591
1116721,1044771
1116721,1045141
1116721,1269251
1116721,4379101
1116721,6745742
1116721,11726932
1116721,5659662
1116721,1118161
1116721,8639402
1116721,1478471
1116721,1047961
1116721,1043241
1116721,991221
1116721,1268821
1116721,8706322
1116721,7305042
1116721,760069
1116721,678953
1116721,6149912
1116721,1117341
1116721,5697472
1116721,13332922
1116721,1118781
1116721,6089552
1116721,1047451
1116721,2217251
1116721,9952802
1116721,1478151
1116721,5516192
1116721,9817642
1116721,6550132
1116721,6354792
1116721,1046661
41716273,98942778
41716273,31119337
41716273,18821907
41716273,783214
41716273,32675894
41716273,972651
16624180,7040932
16624180,16126957
16624180,146598800
16624180,67940616
16624180,185104360
16624180,16127669
16624180,17093617
16624180,20477352
16624180,14994465
16624180,23148563
16624180,6871812
16624180,65589378
16624180,17850012
16624180,5380672
16624180,15907720
16624180,18953266
16624180,93932193
16624180,1268821
16624180,15292446
16624180,163629705
756278,20660146
756278,769101
756278,15134782
756278,12925072
756278,43849871
756278,12611642
756278,239760107
756278,8039442
756278,17193794
756278,15858135
756278,39819394
756278,15661911
756278,17681513
756278,15128907
756278,3829151
756278,28195996
756278,85923804
756278,16607904
756278,168760253
756278,103365202
756278,19480006
756278,48024605
756278,53820704
756278,229906813
756278,221853923
756278,14290689
756278,9726632
756278,7040932
756278,17378488
756278,14228488
756278,122460120
756278,7846
756278,18569484
756278,22461427
756278,972651
756278,15670515
27707960,17943827
27707960,59804598
27707960,61813146
27707960,15849055
27707960,15048204
27707960,17702627
27707960,18176833
27707960,14685759
27707960,13434622
27707960,14203936
27707960,10280632
27707960,15113718
27707960,19010126
27707960,30678185
27707960,21339164
27707960,18821907
27707960,19728957
27707960,6025712
27707960,783214
27707960,21690843
27707960,16577399
27707960,18182263
27707960,16226181
27707960,15447743
27707960,15644019
117017147,266464616
117017147,24244836
117017147,16009851
117017147,256889809
117017147,15102849
117017147,21436960
117017147,92306628
117017147,158283753
117017147,8295072
117017147,9852542
117017147,384761809
117017147,7429892
117017147,19766517
117017147,518403776
117017147,86070159
117017147,15234407
304679484,18713254
304679484,222640532
304679484,146729999
304679484,17586739
304679484,54918110
304679484,15693493
304679484,225140058
304679484,323292633
304679484,157218534
304679484,5623612
304679484,273682368
304679484,50901147
304679484,276494428
304679484,1715051
304679484,7081402
304679484,16583672
304679484,20106852
304679484,24083901
304679484,35918787
304679484,105150583
22940219,114895627
22940219,195188617
22940219,246480730
22940219,28195996
22940219,18649193
22940219,14622632
22940219,17378488
22940219,19575977
22940219,21883798
22940219,40628950
22940219,93329426
22940219,16562955
22940219,34507480
22940219,59804598
22940219,95980722
22940219,16870853
22940219,34428380
22940219,116036694
19728957,19010126
19728957,14685759
19728957,31216266
19728957,27553058
19728957,14203936
19728957,18922346
19728957,15431655
19728957,17943827
19728957,15849055
19728957,21444458
19728957,21286970
19728957,18821907
19728957,41209552
19728957,15489348
19728957,36812452
19728957,16071167
19728957,59804598
19728957,7721672
19728957,18783763
19728957,17702627
19728957,15068719
19728957,15448952
19728957,126253219
19728957,18182263
19728957,21363077
19728957,21724128
19728957,13434622
19728957,83285096
19728957,15048204
19728957,16226181
19728957,21690843
19728957,29659999
19728957,15113718
19728957,20968877
19728957,43366650
19728957,31477674
263907906,101859065
263907906,176872879
263907906,29514951
263907906,159629146
263907906,131601987
263907906,111164068
263907906,82030021
263907906,18927441
263907906,101903164
263907906,63787760
61065794,203623462
61065794,328158079
61065794,230505689
61065794,34507480
61065794,169504184
61065794,206416476
61065794,197090502
61065794,102364313
61065794,23375688
61065794,29654458
61065794,161788974
61065794,226516599
61065794,211670208
61065794,421412483
61065794,243227325
61065794,181288376
61065794,480595611
61065794,14425825
61065794,235163686
61065794,143838260
61065794,148081553
61065794,112819301
61065794,37008705
61065794,79817691
61065794,22592948
61065794,192023970
61065794,102765423
18737731,449462207
18737731,20574354
18737731,14819030
18737731,5988062
18737731,16889060
18737731,11178672
18737731,21982720
18737731,16472065
18737731,14129299
18737731,30364057
18737731,291670881
18737731,39524936
18737731,116550950
141765191,63485337
24578634,14208611
24578634,22721166
24578634,16331450
24578634,126146818
24578634,19928703
24578634,22191432
24578634,30855079
24578634,138072063
24578634,22412950
24578634,98997127
24578634,73206956
24578634,35664799
24578634,119405380
24578634,201831678
24578634,256554165
24578634,143176836
24578634,46479217
24578634,30364057
30894668,116321125
30894668,19873504
30894668,18980276
30894668,18393773
30894668,25971349
30894668,19942178
30894668,44572624
30894668,48180446
30894668,19693287
36686415,90067580
36686415,14506253
36686415,15481789
36686415,20108560
36686415,25246760
36686415,23027237
36686415,365295739
36686415,14789563
36686415,14630319
36686415,15234657
36686415,23206141
36686415,146930781
36686415,407977463
36686415,183008895
36686415,18091925
36686415,89503894
36686415,259984745
36686415,15693493
36686415,139162440
36686415,60101131
36686415,107418464
36686415,27531390
36686415,7081402
36686415,293353298
16271952,283536837
16271952,7092102
16271952,24599923
16271952,58462957
16271952,19148708
16271952,304649218
16271952,9541782
16271952,141598384
16271952,98942778
16271952,18598585
16271952,38190358
16271952,9917552
16271952,87821661
16271952,18307364
16271952,82178374
16271952,14791162
16271952,14220163
16271952,108669535
16271952,21401466
16271952,28357463
16271952,17771860
16271952,73129083
16271952,59624844
16271952,16890261
16271952,143125196
16271952,23139845
16271952,15162193
16271952,21208444
16271952,19028615
16271952,28635233
16271952,34947001
16271952,28384755
16271952,33402909
451250774,314316607
451250774,107830991
451250774,40981798
451250774,447688115
451250774,437804658
451250774,22462180
451250774,292598082
451250774,461410856
451250774,14925700
451250774,18951737
451250774,195475105
451250774,204140367
451250774,430268163
451250774,463952369
451250774,358775055
451250774,394263193
451250774,270449528
451250774,250178329
451250774,88323281
451250774,187773078
451250774,261447035
451250774,262340283
451250774,276706356
451250774,18996905
451250774,380580781
451250774,151338729
451250774,276577539
451250774,297801196
451250774,56860418
451250774,252770012
451250774,200559228
451250774,153226312
451250774,262802533
451250774,116036694
451250774,107511013
451250774,21548772
451250774,100581193
451250774,28465635
451250774,222261763
451250774,121533789
451250774,172883064
451250774,46209291
451250774,19705747
451250774,17759158
451250774,430313102
451250774,34428380
451250774,231238695
451250774,221036078
451250774,280935165
451250774,57490887
451250774,254839786
451250774,31331740
451250774,43003845
451250774,196327549
451250774,19493072
451250774,17116707
451250774,15023872
451250774,153460275
451250774,117674417
451250774,100318079
451250774,164880154
451250774,101882558
206416476,235163686
206416476,147946019
206416476,37008705
206416476,243227325
206416476,143838260
206416476,58309829
206416476,22592948
206416476,302936475
206416476,34507480
206416476,480595611
206416476,421412483
206416476,225488317
206416476,112819301
206416476,102364313
206416476,243273954
206416476,161788974
206416476,197090502
206416476,23375688
206416476,211670208
206416476,226516599
206416476,102765423
28281437,307642294
28281437,20880546
28281437,17586739
28281437,261387085
28281437,24942585
28281437,47495471
28281437,164081884
28281437,22679419
28281437,48485771
28281437,59804598
28281437,105150583
28281437,12611642
28281437,15234657
14862942,55716894
14862942,62901679
14862942,283242928
14862942,18009781
108669535,304649218
108669535,24047612
108669535,143125196
108669535,26250338
108669535,87821661
108669535,18462157
108669535,28357463
108669535,22721166
108669535,250911289
108669535,58462957
108669535,143176836
108669535,21208444
108669535,18462653
108669535,112593696
108669535,154579089
108669535,109702885
108669535,64498671
108669535,16813989
108669535,14791162
108669535,30855079
108669535,50687788
108669535,33402909
108669535,73206956
108669535,19568471
108669535,38190358
108669535,45669119
108669535,19028615
108669535,25007375
108669535,15162193
108669535,46678012
108669535,14399483
108669535,17771860
108669535,112521116
108669535,27907782
108669535,7092102
108669535,9541782
108669535,21401466
108669535,28384755
108669535,143129592
108669535,24599923
108669535,21279256
108669535,107519281
108669535,46479217
108669535,28635233
108669535,14208611
108669535,141598384
103467620,17378488
103467620,9726632
103467620,7846
23161445,29118453
23161445,14948898
23161445,15858135
23161445,146930781
23161445,18713254
23161445,20108560
23161445,22679419
23161445,22027186
23161445,16252002
23161445,16891263
23161445,12925
23161445,15666380
23161445,135281645
23161445,43170475
23161445,17037417
23161445,59804598
23161445,7377812
23161445,88501703
23161445,15693493
23161445,79797834
23161445,18393773
23161445,20106852
23161445,139162440
23161445,7081402
23161445,107418464
29641317,31676365
29641317,86626528
29641317,25540290
29641317,36629388
29641317,407539434
14322279,15907720
118975084,166845078
118975084,104070525
118975084,26858764
118975084,33249457
118975084,67976245
118975084,21122950
118975084,19767193
118975084,24280870
118975084,19697415
118975084,449462207
118975084,18569484
118975084,14327715
118975084,5845242
118975084,19725644
118975084,15859033
118975084,118902602
118975084,11317392
118975084,21581503
118975084,15684633
118975084,17780580
118975084,11178672
118975084,49164309
118975084,112508240
118975084,128292609
118975084,66182591
118975084,21576334
118975084,30080131
118975084,15224867
118975084,38762773
118975084,17567533
118975084,58963156
118975084,39582797
118975084,233336165
93031021,63787760
93031021,46423291
93031021,21741551
93031021,60725654
93031021,14180231
93031021,16464746
93031021,256974037
93031021,18742444
93031021,294198566
93031021,29514951
93031021,20273398
93031021,22679419
93031021,783214
93031021,7846
93031021,18208354
93031021,100174502
93031021,105150583
347466350,61336370
347466350,20950208
347466350,7098022
347466350,34068984
347466350,245076474
347466350,14456842
347466350,175624200
347466350,14743923
347466350,14110133
347466350,2260771
347466350,18742444
347466350,44177692
347466350,117533865
347466350,132249368
347466350,14219826
347466350,19663597
347466350,63273064
347466350,17176990
347466350,268479669
347466350,283612037
347466350,21158690
115313263,258203336
115313263,15070932
115313263,417927586
115313263,194171761
115313263,20471349
115313263,309064372
115313263,18742444
115313263,356447837
115313263,433771509
115313263,298757008
115313263,341840097
115313263,294198566
115313263,548539370
115313263,67818595
115313263,307642294
115313263,384621304
115313263,26800967
115313263,245394117
115313263,211614808
115313263,362626342
115313263,21075893
115313263,309325161
115313263,307206030
115313263,422253889
115313263,105895378
115313263,238308325
115313263,288231953
115313263,277139373
115313263,325106566
115313263,496262970
115313263,172161833
115313263,256974037
115313263,23215572
115313263,19311729
115313263,105150583
115313263,57333800
115313263,285727668
115313263,156176094
34441838,249518215
34441838,105150583
277727866,50393960
277727866,18543437
277727866,2718241
277727866,1265091
277727866,14269220
277727866,147387316
277727866,15094420
277727866,17140787
277727866,18297910
277727866,783214
277727866,15913
277727866,44407802
277727866,20536157
277727866,59804598
16009851,72841362
16009851,423745970
16009851,19802879
16009851,256889809
16009851,8295072
16009851,14807898
16009851,93714983
16009851,7429892
16009851,15144542
16009851,21436960
16009851,277510682
16009851,266464616
16009851,19658826
16009851,19766517
16009851,15473958
16009851,19725644
16009851,16363491
16009851,208442526
16009851,17217640
16009851,25066853
16009851,19816089
16009851,21507738
16009851,23739721
16009851,234343491
16009851,39234189
16009851,22139698
16009851,9852542
16009851,86070159
16009851,24244836
16009851,14693823
16009851,158283753
16009851,104585489
16009851,14912435
16009851,15102849
16009851,216366465
16009851,16677622
16009851,92306628
16009851,15234407
16009851,8255122
16009851,13176312
16009851,8623332
16009851,21179815
16009851,42380766
16009851,17248121
16009851,82853372
16009851,15431856
16009851,15862891
16009851,14982575
16009851,37710752
16009851,85891683
16009851,18746273
16009851,43166813
16009851,50115087
16009851,16580226
16009851,24919888
16009851,20060293
16009851,15519544
200559228,258140947
200559228,279787626
200559228,117674417
200559228,294752666
200559228,155661154
200559228,153226312
200559228,34428380
200559228,116036694
200559228,15023872
200559228,17675120
200559228,204140367
200559228,222261763
200559228,40981798
200559228,233248636
200559228,254839786
200559228,43003845
200559228,16503181
200559228,31414569
200559228,57490887
200559228,28019653
200559228,220368467
200559228,17759158
200559228,270449528
200559228,358775055
200559228,21548772
200559228,19493072
200559228,151338729
200559228,55033682
200559228,95260836
200559228,88323281
200559228,28465635
200559228,100581193
200559228,153460275
200559228,6581292
200559228,22462180
200559228,31331740
200559228,18996905
200559228,19705747
200559228,280935165
200559228,288485704
200559228,107830991
200559228,164880154
200559228,100318079
200559228,12925072
200559228,83250127
200559228,21362105
200559228,39056518
120867457,352226153
19032706,93436732
163629705,15913
163629705,20880546
163629705,48485771
163629705,20273398
163629705,7157132
163629705,198876913
163629705,59804598
163629705,376623787
163629705,45509346
163629705,24942585
163629705,319020952
163629705,28719244
163629705,31477674
163629705,107418464
163629705,384388981
163629705,352721194
163629705,21581503
163629705,19722699
163629705,61853583
163629705,164081884
163629705,24083901
163629705,52934175
39234189,21507738
39234189,231796277
39234189,70160230
39234189,15102849
39234189,16363491
39234189,15431856
39234189,24244836
39234189,16677622
39234189,21436960
39234189,621573
39234189,15862891
39234189,91373517
39234189,23739721
39234189,19658826
39234189,25066853
39234189,86070159
39234189,36584174
39234189,104585489
39234189,99851285
39234189,9852542
39234189,92306628
39234189,21410687
39234189,19802879
39234189,42979224
39234189,19725644
39234189,15234407
39234189,72841362
39234189,82853372
39234189,24129206
39234189,560452336
39234189,126302054
39234189,19766517
39234189,16580226
16599695,24482886
16599695,18738619
16599695,17951702
16599695,95943913
16599695,15584619
16599695,15473413
16599695,42192966
16599695,14133970
16599695,52097949
16599695,18393773
16599695,63026295
16599695,15013686
16599695,26178743
16599695,30133638
16599695,55631487
16599695,20027082
16599695,39013503
16599695,42634830
16599695,378707542
16599695,140628086
16599695,116321125
16599695,44572624
16599695,248319608
16599695,62296905
16599695,29301034
16599695,335369838
16599695,17681513
16599695,16932590
16599695,19873504
16599695,40623024
16599695,45629136
16599695,25971349
16599695,31268403
16599695,25137239
16599695,31080039
2705,792998
2705,22689667
2705,9973842
2705,25615305
2705,6127252
2705,60607157
2705,17477343
2705,18109441
41183891,116952434
41183891,37502868
41183891,199998684
41183891,64093842
41183891,91905327
41183891,36629388
41183891,43626328
41183891,14735742
41183891,282447785
41183891,25473689
41183891,8312422
41183891,45134201
41183891,107845146
41183891,22705686
41183891,16562955
41183891,309366491
41183891,108489590
41183891,102608859
41183891,16674726
41183891,117394273
41183891,25376226
41183891,49785880
41183891,144723989
41183891,127973392
41183891,203783262
41183891,59804598
41183891,126253219
41183891,15489348
41183891,15130498
41183891,32675894
41183891,20471349
41183891,21363077
25971349,45629136
25971349,20943534
25971349,20027082
25971349,15584619
25971349,31268403
25971349,178928545
25971349,15473413
25971349,22421051
25971349,17951702
25971349,25042112
25971349,26178743
25971349,116321125
25971349,18393773
25971349,18738619
25971349,63026295
25971349,19693287
25971349,18980276
25971349,44572624
25971349,30133638
25971349,326620473
25971349,48180446
25971349,40623024
25971349,19942178
25971349,145472611
25971349,39013503
25971349,19873504
25971349,21362105
25971349,326621596
30034583,20950208
382560919,78502161
382560919,21200516
382560919,23575595
382560919,91083585
382560919,26235265
382560919,76805362
382560919,14430816
382560919,428186223
382560919,28297965
382560919,388421804
382560919,41906364
382560919,23440052
382560919,48459607
382560919,17940246
382560919,116757352
382560919,13382652
382560919,53047484
382560919,219990849
382560919,250588578
382560919,67613844
382560919,105106802
382560919,507672047
382560919,122771847
382560919,69866192
382560919,239172505
382560919,119659524
382560919,157055308
382560919,80335807
382560919,45578562
382560919,111280097
382560919,115044590
382560919,15439395
382560919,318967677
382560919,63525184
382560919,20132407
382560919,281635993
756379,18849313
756379,15913
756379,20273398
756379,48370736
756379,1183041
756379,31808762
756379,19049747
756379,14888584
756379,14464369
756379,20747847
756379,18666844
756379,21158690
756379,18927441
756379,16583999
756379,18709570
756379,8207762
756379,87759396
756379,7861312
756379,7081402
756379,20747741
756379,28202547
756379,15439395
756379,7860742
756379,16038438
756379,14589257
756379,15234657
756379,18281536
756379,157652825
756379,24673002
756379,972651
756379,48485771
756379,10671602
756379,90420314
756379,15447248
756379,14269220
756379,79797834
24447643,18569484
24447643,5988062
24447643,27522326
24447643,15625713
24447643,19697415
24447643,112508240
24447643,15224867
24447643,60746953
24447643,15666380
24447643,21576334
24447643,18980276
24447643,70719737
24447643,13496142
24447643,23344817
24447643,24450407
24447643,4208931
24447643,139162440
24447643,20943534
24447643,31268403
24447643,35827764
24447643,899701
24447643,50600062
24447643,14110844
24447643,18177126
24447643,22421051
24447643,248319608
24447643,15962096
24447643,14466383
24447643,15693493
24447643,44039298
24447643,17093617
24447643,5402612
24447643,15439395
24447643,18713254
24447643,18208354
24447643,407977463
24447643,20108560
24447643,7846
24447643,41692369
18819743,7861312
18819743,26841335
18819743,20747847
18819743,405323682
18819743,130897520
18819743,127569781
18819743,462541005
18819743,28202547
18819743,21158690
18819743,344334227
18819743,224809136
18819743,299715714
18819743,20747741
18819743,363426409
18819743,15643370
16607904,19480006
16607904,534026234
16607904,29873662
16607904,103365202
16607904,10228272
16607904,769101
16607904,247565758
16607904,28195996
16607904,114895627
16607904,357870397
16607904,43849871
16607904,17378488
16607904,15661911
16607904,9726632
16607904,39819394
16607904,239760107
16607904,14228488
16607904,3829151
16607904,15128907
16607904,23083404
16607904,221853923
16607904,20660146
16607904,14372486
16607904,180505807
16607904,7846
16607904,7861312
53815969,61430272
53815969,116379446
53815969,106060171
53815969,100383683
53815969,116624797
53815969,102895166
53815969,16956955
93932193,16126957
93932193,18953266
93932193,20477352
93932193,16127669
93932193,27868406
93932193,18183592
93932193,67940616
93932193,41381391
93932193,65589378
100174502,258568696
100174502,290656947
100174502,338517106
100174502,43611927
100174502,16464746
100174502,21681252
100174502,34068984
100174502,7860742
100174502,17759701
100174502,18069427
100174502,12925072
100174502,18742444
100174502,141508391
100174502,222640532
100174502,22679419
100174502,26033920
100174502,116807493
100174502,14180231
100174502,19663597
100174502,179278975
18713254,222640532
18713254,45862693
18713254,34684258
18713254,15653423
18713254,15857157
18713254,157218534
18713254,31618280
18713254,15693493
18713254,22461427
18713254,12513472
18713254,146729999
18713254,362626342
18713254,15227791
18713254,36113543
18713254,177591671
18713254,5623612
18713254,107418464
18713254,15666380
18713254,15134782
18713254,224144546
18713254,183008895
18713254,19279990
18713254,1715051
18713254,18963070
18713254,44039298
18713254,7861312
18713254,90420314
18713254,105150583
18713254,10886182
18713254,20108560
18713254,16891263
18713254,15858135
18713254,14506253
18713254,259984745
18713254,38682272
18713254,48485771
18713254,71876190
18713254,15439395
18713254,139162440
18713254,237845487
18713254,1183041
18713254,18569484
18713254,14824849
18713254,18393773
18713254,16956955
18713254,62581962
18713254,15661871
18713254,28521141
18713254,12925072
18713254,5402612
18713254,7081402
18713254,18177126
18713254,31676365
18713254,15962096
18713254,14691709
18713254,18666844
18713254,42343110
18713254,293353298
18713254,27531390
18713254,17681513
18713254,17047105
18713254,20057044
18713254,46241448
18713254,143244854
18713254,60101131
18713254,24083901
18713254,19658826
18713254,4893411
18713254,101633415
18713254,18980276
18713254,71273952
18713254,95222877
18713254,7384432
9726632,43849871
9726632,103365202
9726632,783214
9726632,15858135
9726632,17093617
9726632,17681513
9726632,2904691
9726632,24166202
9726632,116019986
9726632,17378488
9726632,239760107
9726632,28195996
9726632,180505807
9726632,14118444
9726632,15128907
9726632,14290689
9726632,769101
9726632,48024605
9726632,3829151
9726632,85923804
9726632,259379883
9726632,14228488
9726632,23255992
9726632,357870397
9726632,135741105
9726632,165779466
9726632,64508047
9726632,10228272
9726632,12611642
9726632,26597332
9726632,20536157
9726632,167688372
9726632,29873662
485558954,551433993
485558954,31080039
485558954,15962096
485558954,17681513
485558954,13496142
485558954,86613184
20015787,7081402
20015787,224809136
20015787,127569781
20015787,15666380
20015787,16894839
20015787,5980142
18393773,14110844
18393773,899701
18393773,326620473
18393773,26178743
18393773,45629136
18393773,174357608
18393773,534950693
18393773,18177126
18393773,18738619
18393773,86613184
18393773,42634830
18393773,29301034
18393773,14241468
18393773,22461427
18393773,145472611
18393773,63026295
18393773,412785835
18393773,11447852
18393773,15473413
18393773,17951702
18393773,48180446
18393773,19873504
18393773,20027082
18393773,19347370
18393773,31268403
18393773,42343110
18393773,17681513
18393773,25137239
18393773,14466383
18393773,21626287
18393773,62296905
18393773,16092470
18393773,213089141
18393773,22421051
18393773,326621596
18393773,46160165
18393773,6815302
18393773,248319608
18393773,139162440
18393773,314340918
18393773,20648508
18393773,25042112
18393773,70719737
18393773,23344817
18393773,95943913
18393773,15962096
18393773,67728650
18393773,24482886
18393773,16939148
18393773,15013686
18393773,18980276
18393773,15584619
18393773,30133638
18393773,551433993
18393773,43604169
18393773,20943534
18393773,16932590
18393773,44572624
18393773,50600062
18393773,116321125
18393773,48282037
18393773,4208931
18393773,18209478
18393773,11341982
18393773,21362105
18393773,18742076
18393773,178928545
18393773,19942178
18393773,378707542
18393773,55631487
18393773,40623024
18393773,14269220
18393773,7861312
18393773,3829151
18393773,1183041
18393773,79797834
18393773,7846
18393773,5380672
18393773,5402612
18393773,15661871
18393773,28521141
18393773,15439395
18393773,90420314
18393773,61430272
18393773,15473958
18393773,31067157
18393773,18666844
18393773,19658826
18393773,19802879
18393773,15666380
18393773,157218534
18393773,7081402
18393773,26858764
18393773,56768257
18393773,16894839
18393773,16150457
18393773,50557241
18393773,18208354
18393773,8131122
18393773,60784126
18393773,362286999
18393773,4893411
18393773,363426409
18393773,127569781
18393773,112508240
18393773,30364057
18393773,128292609
225675952,31268403
225675952,30133638
225675952,20943534
225675952,40623024
225675952,43604169
225675952,15584619
225675952,62296905
225675952,26178743
360245938,36475508
360245938,251261925
360245938,435877791
360245938,160053476
360245938,22462180
360245938,262340283
360245938,317967511
360245938,283711673
